session_id,client_id,product,grateful,ranting,expression,civil
0996e012-02a4-4b87-9751-3bd705b8ef6c,77275991-87fa-43c0-b1df-78b7e7eab239,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,4ae35e40-bf49-41a3-baeb-a2eb0ddd989f,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,1e283c88-f124-4126-b218-6902bc7f4e37,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a57219c4-bfad-4b59-a529-980d5902471c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,b7d7e70f-0b99-4868-aa41-0a4ff1425a55,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a11addea-12f0-4a28-9e28-30628b2eb2b5,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,7ad4efed-f47a-4b1d-94a5-4e35d757059c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,077102bd-e8af-4364-b3f6-ff97ce1b1c86,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,10a390b0-32b8-4ad3-add3-aa7a663b4e58,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,54e1a14d-6943-4248-92b2-ef3837dcb0c7,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,2d48082d-9780-4ad9-908c-574d5e23cb94,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,eb3ea82d-a89b-4b59-9bc3-5ebb486c1296,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,9130799d-da56-404b-93f2-69db75ffd48f,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e70a89c7-19fc-4893-a4ed-1eff55bde4d1,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,51c7b6fa-dcda-4b3d-8aaa-9dbd43842a44,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,0b535295-42fc-4ae1-ae98-3d02c3492029,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,8807054a-52c7-453d-b259-c5fb3e11f5f8,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,939da637-ce22-4173-89cf-485fc9aa7778,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,89758083-f41c-4642-b08b-89f439a0eb1a,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,04693596-b08e-4833-a5ed-965cea3946b2,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,b2033c49-1ee8-412d-92af-434cf352db46,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e4ea24ba-572c-4866-b9df-e9b03cc46d67,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a56d1eb2-fe86-425e-a394-efd7597aaa2a,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,549aad44-a1cc-4709-a5dd-180c1b54bd7c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,fede5658-9df4-485f-a404-5741e4801f69,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e8e978b7-25c5-4dfe-9ee7-9aefa182c901,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a5665d01-99a2-456d-999b-dbf6209f6fae,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,85ccb131-c5ab-4dd0-bbac-a687a2450b23,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,9d2a9194-81ec-4a20-bef5-d0a5e23fc6b5,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,2c1de909-a01d-437e-bfcc-c00d7f7dd31d,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e56dfc65-ca22-42a2-ac50-8b3b5aa07f75,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,b4560ed7-6911-4a1b-bb1d-d0dc7b99b6a4,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,c359615f-32d3-4e73-8f1b-c96da66ead70,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,8092725f-7f1f-46d7-91f4-b2b938ca0a8c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,df0a2943-a444-4ba6-82e0-0575c96dd6b7,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,94934992-aad6-4c75-a037-f0c0f2531903,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,038990d9-c1fc-4445-b47d-72165483617b,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,fd4a6591-9ed9-44c0-ac59-f8b2164a561c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,2111f1a6-a7cd-4cdc-b222-a54f3cd13f32,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,aeadb265-2219-49c3-9fed-af516478b510,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a88b5057-e2a7-4e7b-b089-961c709ad92a,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,bbc197c5-a0eb-4502-a3f2-8786df199fa6,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,b454a585-791d-4467-8ac0-ae64dd6959f9,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e437fbb1-cdd5-46bb-8f89-b80c1d59e0a2,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,9d29c34e-c920-4101-a0e2-23734d950762,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,aca83762-5ad0-452f-a1c3-a3565e4a1495,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,32f38f77-5c17-45f2-8517-fb7703e2aec0,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,1e17b310-3e54-490e-8028-7ff8d3b1824f,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,6efefc24-f6f4-468b-b3c7-6a652044e369,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,434b31d8-4a53-4c1d-87f3-acc67ccaf67c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,bb5b717a-3e03-4de1-8cb1-6b426fe73e2b,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a3f363bf-0cf4-4808-a807-b19f21932b51,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,52a1f9ca-1d8b-4456-bbcb-c4a9bcb0b453,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e6c176ba-8700-4a05-a3b0-5262cf2dccd0,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,827ba496-aab0-46cf-8c23-a9f9be23d563,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e1cdc86e-b6dd-4700-8b06-1417a88d8a91,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,82f0d97c-b6e2-4b66-8498-90ec9dfa91a1,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,59263a0a-6fb9-4a6a-81e2-ca3b550cfe19,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,6eb64322-87f2-4d42-b3b0-ff6bb0091144,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,563d33d1-376b-41e2-b62a-d28700994531,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a11b671b-12f9-4a44-a5d3-afd29418b328,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,77463383-7bb5-4611-b371-63c65f72f555,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,964f3b44-9c2b-4d3b-b502-11a0397939fd,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,6ed36697-f50b-4bef-9ef5-43c4e40eaaeb,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,26658565-56c0-488c-b467-c6eb485dfe49,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,f2395930-f449-4660-90a4-90cfdab7dd9a,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,bd54e7f9-d583-4e81-94c5-ddcc450d16bf,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,5f9fb407-bff2-45cb-b9f9-400093284962,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,6af9babe-fb82-46a6-9e58-07584583ef23,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,eb49b711-6694-4a45-bfe2-f084b70a1948,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,4bb30729-d832-4204-a0d1-15b23f8751cd,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,eccff376-5961-46da-83c4-1a0caafca712,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,5ef344e7-af75-4ca6-ae3a-5a4c954157c4,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,bcb2abc0-0ed1-4c2b-af5b-97db7a380ac3,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,bef79c5d-ba2b-4e1e-9557-3f9904f44eba,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,cc304417-74e3-40b5-8871-6e777651b4ee,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,7965f028-1cd1-49c1-964b-2482a9fe9710,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,954d3347-66de-42c1-8cd3-9f805d788b82,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,c4476cc4-24e3-4646-baa2-59c9549690b4,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,91d14888-1069-4366-85ac-2cf88c9894f0,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,cd6300e0-4e5c-46a7-ba8a-1ca709475656,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,bb3f5d4c-1718-4385-9707-0d954661d803,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,06d4bdaa-5628-4d18-819d-18eacb520b44,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,8f51ebae-0a1d-4b38-97f4-b63b65718c69,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,da4ba5b4-0111-4d46-aa24-c94b3ce2c91c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,53ad81a5-f6f9-4d4a-b0fb-788562237e99,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,f49461ba-7f87-4210-94ff-d861eb0784c1,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,e89019f0-fce2-4dfc-a5fe-480f835ffef8,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,267e8a30-17aa-4362-ba87-86ea28dbeace,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,b52c15e7-c15d-4970-8c1d-7711ad34dcb2,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,5fae5c89-45c5-4427-b0a2-57cfe64c613f,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,43c81b8a-63ca-43f8-ab97-85e9069d3a4f,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,4b485bac-951d-400b-bb6e-83f600990433,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,8d48246f-dbae-42d8-bdd1-ee5f2e6d5475,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,3d3e7267-9f11-4dfe-b25d-6e77990cc362,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,1ed45e7f-39af-4ec2-bd81-25c6dc0f0c5b,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,0d0267f5-d2d7-438a-b36e-14f4323436e3,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,7cf35a7b-7d64-4bfd-914d-68a7cff6c627,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,814ae3c4-7d0c-4919-9ca3-40d6493c3571,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,0c994167-517e-467e-ac4f-f9b0abbb0494,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a80ef7a7-3781-4654-b711-7e6562c131ea,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,16562558-7177-4742-bad2-9940ad3126c0,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,b5d0fea9-640e-4b4a-992a-ed6189db3e2d,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,531264fa-e350-4cda-b9b1-8f56ff703fd4,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,fb8f34d9-ebaa-493b-9064-acd4c16711b5,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,51805a7d-fcec-4758-be42-a03d95ba0dea,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,51053813-8e3a-4896-9be7-1dccb2538d33,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,6933a734-0d43-4ecd-98a1-1c42e177d7ab,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,b1f914bd-e835-4d53-94a7-f44dfb81c22b,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,2e8f983f-909e-4b6b-b854-8fa99f36c98e,Pizza,0,0,0,
